팜맵고유번호, 영상촬영년도, PNU지번코드, 법정읍면동코드, 법정읍면동명, 변경구분코드, 변경구분명, 지번, 판독코드, 판독명, 판독영상구분코드, 판독영상구분명, 판독입력일자, 갱신이력코드, 갱신이력명, 도엽번호
05599352, 2017, 2914012900102630000, 29140129, 벽진동, 01, 유지, 263답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599349, 2017, 2914012900102640001, 29140129, 벽진동, 01, 유지, 264-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599367, 2017, 2914012900102690000, 29140129, 벽진동, 02, 변경, 269전, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599364, 2017, 2914012900102740000, 29140129, 벽진동, 01, 유지, 274답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599365, 2017, 2914012900102740000, 29140129, 벽진동, 01, 유지, 274답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599360, 2017, 2914012900102810006, 29140129, 벽진동, 01, 유지, 281-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599762, 2017, 2914012900103090004, 29140129, 벽진동, 01, 유지, 309-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599763, 2017, 2914012900103090006, 29140129, 벽진동, 01, 유지, 309-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599764, 2017, 2914012900103090007, 29140129, 벽진동, 01, 유지, 309-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599765, 2017, 2914012900103090008, 29140129, 벽진동, 01, 유지, 309-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599755, 2017, 2914012900103110001, 29140129, 벽진동, 01, 유지, 311-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599760, 2017, 2914012900103150001, 29140129, 벽진동, 01, 유지, 315-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599759, 2017, 2914012900103150011, 29140129, 벽진동, 01, 유지, 315-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599411, 2017, 2914012900104160005, 29140129, 벽진동, 01, 유지, 416-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05597387, 2017, 2914012900104160006, 29140129, 벽진동, 01, 유지, 416-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599412, 2017, 2914012900104160007, 29140129, 벽진동, 01, 유지, 416-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599409, 2017, 2914012900104160008, 29140129, 벽진동, 01, 유지, 416-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599767, 2017, 2914012900104220007, 29140129, 벽진동, 01, 유지, 422-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600002, 2017, 2914012900105160003, 29140129, 벽진동, 01, 유지, 516-3답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600004, 2017, 2914012900105160004, 29140129, 벽진동, 01, 유지, 516-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600001, 2017, 2914012900105160005, 29140129, 벽진동, 01, 유지, 516-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599999, 2017, 2914012900105160006, 29140129, 벽진동, 01, 유지, 516-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600000, 2017, 2914012900105160007, 29140129, 벽진동, 01, 유지, 516-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599996, 2017, 2914012900105170003, 29140129, 벽진동, 01, 유지, 517-3답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599993, 2017, 2914012900105170004, 29140129, 벽진동, 01, 유지, 517-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599994, 2017, 2914012900105170005, 29140129, 벽진동, 01, 유지, 517-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600003, 2017, 2914012900105170006, 29140129, 벽진동, 01, 유지, 517-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599992, 2017, 2914012900105170007, 29140129, 벽진동, 01, 유지, 517-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599995, 2017, 2914012900105170008, 29140129, 벽진동, 01, 유지, 517-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599997, 2017, 2914012900105170013, 29140129, 벽진동, 01, 유지, 517-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599998, 2017, 2914012900105170016, 29140129, 벽진동, 01, 유지, 517-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599974, 2017, 2914012900105210004, 29140129, 벽진동, 01, 유지, 521-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599972, 2017, 2914012900105210005, 29140129, 벽진동, 01, 유지, 521-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599973, 2017, 2914012900105210006, 29140129, 벽진동, 01, 유지, 521-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599971, 2017, 2914012900105210007, 29140129, 벽진동, 01, 유지, 521-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599975, 2017, 2914012900105210008, 29140129, 벽진동, 01, 유지, 521-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599984, 2017, 2914012900105210009, 29140129, 벽진동, 01, 유지, 521-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599985, 2017, 2914012900105210010, 29140129, 벽진동, 01, 유지, 521-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599986, 2017, 2914012900105210011, 29140129, 벽진동, 01, 유지, 521-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599987, 2017, 2914012900105210012, 29140129, 벽진동, 01, 유지, 521-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599988, 2017, 2914012900105210013, 29140129, 벽진동, 01, 유지, 521-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599966, 2017, 2914012900105240006, 29140129, 벽진동, 01, 유지, 524-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599967, 2017, 2914012900105240007, 29140129, 벽진동, 01, 유지, 524-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599980, 2017, 2914012900105240008, 29140129, 벽진동, 01, 유지, 524-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599989, 2017, 2914012900105240009, 29140129, 벽진동, 01, 유지, 524-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599981, 2017, 2914012900105240010, 29140129, 벽진동, 01, 유지, 524-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599978, 2017, 2914012900105240011, 29140129, 벽진동, 01, 유지, 524-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599979, 2017, 2914012900105240012, 29140129, 벽진동, 01, 유지, 524-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599982, 2017, 2914012900105240013, 29140129, 벽진동, 01, 유지, 524-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599983, 2017, 2914012900105240014, 29140129, 벽진동, 01, 유지, 524-14답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599931, 2017, 2914012900105300002, 29140129, 벽진동, 01, 유지, 530-2답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599929, 2017, 2914012900105300004, 29140129, 벽진동, 01, 유지, 530-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599928, 2017, 2914012900105300006, 29140129, 벽진동, 01, 유지, 530-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599930, 2017, 2914012900105300007, 29140129, 벽진동, 01, 유지, 530-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599936, 2017, 2914012900105300008, 29140129, 벽진동, 01, 유지, 530-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599934, 2017, 2914012900105300009, 29140129, 벽진동, 01, 유지, 530-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599933, 2017, 2914012900105300010, 29140129, 벽진동, 01, 유지, 530-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599937, 2017, 2914012900105300011, 29140129, 벽진동, 01, 유지, 530-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599935, 2017, 2914012900105300012, 29140129, 벽진동, 01, 유지, 530-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599963, 2017, 2914012900105300015, 29140129, 벽진동, 01, 유지, 530-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599962, 2017, 2914012900105300016, 29140129, 벽진동, 01, 유지, 530-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599932, 2017, 2914012900105300025, 29140129, 벽진동, 01, 유지, 530-25답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599927, 2017, 2914012900105300026, 29140129, 벽진동, 01, 유지, 530-26답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599938, 2017, 2914012900105300033, 29140129, 벽진동, 01, 유지, 530-33 답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599922, 2017, 2914012900105370004, 29140129, 벽진동, 01, 유지, 537-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599921, 2017, 2914012900105370005, 29140129, 벽진동, 01, 유지, 537-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599924, 2017, 2914012900105370006, 29140129, 벽진동, 01, 유지, 537-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599923, 2017, 2914012900105370007, 29140129, 벽진동, 01, 유지, 537-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599925, 2017, 2914012900105370008, 29140129, 벽진동, 01, 유지, 537-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599943, 2017, 2914012900105370009, 29140129, 벽진동, 01, 유지, 537-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599942, 2017, 2914012900105370010, 29140129, 벽진동, 01, 유지, 537-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599940, 2017, 2914012900105370011, 29140129, 벽진동, 01, 유지, 537-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599941, 2017, 2914012900105370012, 29140129, 벽진동, 01, 유지, 537-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599939, 2017, 2914012900105370013, 29140129, 벽진동, 01, 유지, 537-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599944, 2017, 2914012900105370014, 29140129, 벽진동, 01, 유지, 537-14답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599961, 2017, 2914012900105370015, 29140129, 벽진동, 01, 유지, 537-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599960, 2017, 2914012900105370016, 29140129, 벽진동, 01, 유지, 537-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600241, 2017, 2914012900105370018, 29140129, 벽진동, 01, 유지, 537-18답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600242, 2017, 2914012900105370019, 29140129, 벽진동, 01, 유지, 537-19답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600244, 2017, 2914012900105370020, 29140129, 벽진동, 01, 유지, 537-20답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599920, 2017, 2914012900105370024, 29140129, 벽진동, 01, 유지, 537-24답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599908, 2017, 2914012900105850008, 29140129, 벽진동, 01, 유지, 585-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599906, 2017, 2914012900105850009, 29140129, 벽진동, 01, 유지, 585-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599907, 2017, 2914012900105850013, 29140129, 벽진동, 01, 유지, 585-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599917, 2017, 2914012900105850014, 29140129, 벽진동, 01, 유지, 585-14답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599916, 2017, 2914012900105850015, 29140129, 벽진동, 01, 유지, 585-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599915, 2017, 2914012900105850016, 29140129, 벽진동, 01, 유지, 585-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05597453, 2017, 2914012900105850017, 29140129, 벽진동, 01, 유지, 585-17답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599914, 2017, 2914012900105850018, 29140129, 벽진동, 01, 유지, 585-18답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599918, 2017, 2914012900105850019, 29140129, 벽진동, 01, 유지, 585-19답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599955, 2017, 2914012900105850020, 29140129, 벽진동, 01, 유지, 585-20답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599956, 2017, 2914012900105850021, 29140129, 벽진동, 01, 유지, 585-21답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599957, 2017, 2914012900105850022, 29140129, 벽진동, 01, 유지, 585-22답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600224, 2017, 2914012900105850023, 29140129, 벽진동, 01, 유지, 585-23답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600225, 2017, 2914012900105850024, 29140129, 벽진동, 01, 유지, 585-24답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600223, 2017, 2914012900105850026, 29140129, 벽진동, 01, 유지, 585-26답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599905, 2017, 2914012900105860006, 29140129, 벽진동, 01, 유지, 586-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599900, 2017, 2914012900105860007, 29140129, 벽진동, 01, 유지, 586-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599902, 2017, 2914012900105860008, 29140129, 벽진동, 01, 유지, 586-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599903, 2017, 2914012900105860009, 29140129, 벽진동, 01, 유지, 586-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599901, 2017, 2914012900105860010, 29140129, 벽진동, 01, 유지, 586-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599904, 2017, 2914012900105860011, 29140129, 벽진동, 01, 유지, 586-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599910, 2017, 2914012900105860012, 29140129, 벽진동, 01, 유지, 586-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599911, 2017, 2914012900105860013, 29140129, 벽진동, 01, 유지, 586-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599919, 2017, 2914012900105860014, 29140129, 벽진동, 01, 유지, 586-14답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599912, 2017, 2914012900105860015, 29140129, 벽진동, 01, 유지, 586-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599909, 2017, 2914012900105860016, 29140129, 벽진동, 01, 유지, 586-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599913, 2017, 2914012900105860017, 29140129, 벽진동, 01, 유지, 586-17답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599954, 2017, 2914012900105860018, 29140129, 벽진동, 01, 유지, 586-18답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599953, 2017, 2914012900105860019, 29140129, 벽진동, 01, 유지, 586-19답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599952, 2017, 2914012900105860020, 29140129, 벽진동, 01, 유지, 586-20답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599951, 2017, 2914012900105860021, 29140129, 벽진동, 01, 유지, 586-21답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599950, 2017, 2914012900105860022, 29140129, 벽진동, 01, 유지, 586-22답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600222, 2017, 2914012900105860023, 29140129, 벽진동, 01, 유지, 586-23답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599894, 2017, 2914012900105870004, 29140129, 벽진동, 01, 유지, 587-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599890, 2017, 2914012900105870005, 29140129, 벽진동, 01, 유지, 587-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599895, 2017, 2914012900105870007, 29140129, 벽진동, 01, 유지, 587-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599891, 2017, 2914012900105870010, 29140129, 벽진동, 01, 유지, 587-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599893, 2017, 2914012900105870011, 29140129, 벽진동, 01, 유지, 587-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599892, 2017, 2914012900105870012, 29140129, 벽진동, 01, 유지, 587-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599899, 2017, 2914012900105870013, 29140129, 벽진동, 01, 유지, 587-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599898, 2017, 2914012900105870015, 29140129, 벽진동, 01, 유지, 587-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599947, 2017, 2914012900105870016, 29140129, 벽진동, 01, 유지, 587-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599945, 2017, 2914012900105870018, 29140129, 벽진동, 01, 유지, 587-18답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599948, 2017, 2914012900105870019, 29140129, 벽진동, 01, 유지, 587-19답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599949, 2017, 2914012900105870020, 29140129, 벽진동, 01, 유지, 587-20답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05597452, 2017, 2914012900105870021, 29140129, 벽진동, 01, 유지, 587-21답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599896, 2017, 2914012900105870086, 29140129, 벽진동, 01, 유지, 587-86답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599786, 2017, 2914012900106280005, 29140129, 벽진동, 01, 유지, 628-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599784, 2017, 2914012900106280006, 29140129, 벽진동, 01, 유지, 628-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599870, 2017, 2914012900106280008, 29140129, 벽진동, 01, 유지, 628-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599867, 2017, 2914012900106280009, 29140129, 벽진동, 01, 유지, 628-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599869, 2017, 2914012900106280010, 29140129, 벽진동, 01, 유지, 628-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599884, 2017, 2914012900106280013, 29140129, 벽진동, 01, 유지, 628-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599882, 2017, 2914012900106280014, 29140129, 벽진동, 01, 유지, 628-14답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599880, 2017, 2914012900106280015, 29140129, 벽진동, 01, 유지, 628-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599881, 2017, 2914012900106280016, 29140129, 벽진동, 01, 유지, 628-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600204, 2017, 2914012900106280018, 29140129, 벽진동, 01, 유지, 628-18답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599872, 2017, 2914012900106280020, 29140129, 벽진동, 01, 유지, 628-20답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05597451, 2017, 2914012900106290005, 29140129, 벽진동, 01, 유지, 629-5답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599783, 2017, 2914012900106290007, 29140129, 벽진동, 01, 유지, 629-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599863, 2017, 2914012900106290009, 29140129, 벽진동, 01, 유지, 629-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599864, 2017, 2914012900106290010, 29140129, 벽진동, 01, 유지, 629-10답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599862, 2017, 2914012900106290011, 29140129, 벽진동, 01, 유지, 629-11답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599866, 2017, 2914012900106290012, 29140129, 벽진동, 01, 유지, 629-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599873, 2017, 2914012900106290013, 29140129, 벽진동, 01, 유지, 629-13답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599878, 2017, 2914012900106290014, 29140129, 벽진동, 01, 유지, 629-14답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599875, 2017, 2914012900106290015, 29140129, 벽진동, 01, 유지, 629-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599874, 2017, 2914012900106290016, 29140129, 벽진동, 01, 유지, 629-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599879, 2017, 2914012900106290017, 29140129, 벽진동, 01, 유지, 629-17답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599876, 2017, 2914012900106290018, 29140129, 벽진동, 01, 유지, 629-18답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599877, 2017, 2914012900106290019, 29140129, 벽진동, 01, 유지, 629-19답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599780, 2017, 2914012900106330004, 29140129, 벽진동, 01, 유지, 633-4답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05597448, 2017, 2914012900106330006, 29140129, 벽진동, 01, 유지, 633-6답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599822, 2017, 2914012900106330007, 29140129, 벽진동, 01, 유지, 633-7답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599823, 2017, 2914012900106330008, 29140129, 벽진동, 01, 유지, 633-8답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599821, 2017, 2914012900106330009, 29140129, 벽진동, 01, 유지, 633-9답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599824, 2017, 2914012900106330012, 29140129, 벽진동, 01, 유지, 633-12답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599860, 2017, 2914012900106330014, 29140129, 벽진동, 01, 유지, 633-14답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599859, 2017, 2914012900106330015, 29140129, 벽진동, 01, 유지, 633-15답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599858, 2017, 2914012900106330016, 29140129, 벽진동, 01, 유지, 633-16답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05599857, 2017, 2914012900106330017, 29140129, 벽진동, 01, 유지, 633-17답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600205, 2017, 2914012900106870001, 29140129, 벽진동, 01, 유지, 687-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600206, 2017, 2914012900106870002, 29140129, 벽진동, 01, 유지, 687-2답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600210, 2017, 2914012900106870006, 29140129, 벽진동, 01, 유지, 687-6답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600203, 2017, 2914012900106870009, 29140129, 벽진동, 01, 유지, 687-9답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600211, 2017, 2914012900106870010, 29140129, 벽진동, 01, 유지, 687-10답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600201, 2017, 2914012900106880001, 29140129, 벽진동, 01, 유지, 688-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600199, 2017, 2914012900106880002, 29140129, 벽진동, 01, 유지, 688-2답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600198, 2017, 2914012900106880003, 29140129, 벽진동, 01, 유지, 688-3답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600196, 2017, 2914012900106880004, 29140129, 벽진동, 01, 유지, 688-4답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600197, 2017, 2914012900106880005, 29140129, 벽진동, 01, 유지, 688-5답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600200, 2017, 2914012900106880006, 29140129, 벽진동, 01, 유지, 688-6답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600212, 2017, 2914012900106880007, 29140129, 벽진동, 01, 유지, 688-7답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600194, 2017, 2914012900106890001, 29140129, 벽진동, 01, 유지, 689-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600191, 2017, 2914012900106890004, 29140129, 벽진동, 01, 유지, 689-4답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600190, 2017, 2914012900106890005, 29140129, 벽진동, 01, 유지, 689-5답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600192, 2017, 2914012900106890006, 29140129, 벽진동, 01, 유지, 689-6답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600243, 2017, 2914012900107360001, 29140129, 벽진동, 01, 유지, 736-1답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600245, 2017, 2914012900107360002, 29140129, 벽진동, 01, 유지, 736-2답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600246, 2017, 2914012900107360003, 29140129, 벽진동, 02, 변경, 736-3전, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600247, 2017, 2914012900107360004, 29140129, 벽진동, 02, 변경, 736-4전, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600248, 2017, 2914012900107360005, 29140129, 벽진동, 02, 변경, 736-5전, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600237, 2017, 2914012900107370001, 29140129, 벽진동, 01, 유지, 737-1답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600238, 2017, 2914012900107370002, 29140129, 벽진동, 01, 유지, 737-2답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600235, 2017, 2914012900107370003, 29140129, 벽진동, 01, 유지, 737-3답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600234, 2017, 2914012900107370004, 29140129, 벽진동, 01, 유지, 737-4답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600239, 2017, 2914012900107370005, 29140129, 벽진동, 01, 유지, 737-5답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600236, 2017, 2914012900107370006, 29140129, 벽진동, 02, 변경, 737-6전, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600231, 2017, 2914012900107420001, 29140129, 벽진동, 01, 유지, 742-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600230, 2017, 2914012900107420002, 29140129, 벽진동, 01, 유지, 742-2답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600228, 2017, 2914012900107420003, 29140129, 벽진동, 01, 유지, 742-3답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600240, 2017, 2914012900107420004, 29140129, 벽진동, 01, 유지, 742-4답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600226, 2017, 2914012900107420005, 29140129, 벽진동, 01, 유지, 742-5답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600229, 2017, 2914012900107420006, 29140129, 벽진동, 01, 유지, 742-6답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600227, 2017, 2914012900107420007, 29140129, 벽진동, 01, 유지, 742-7답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600232, 2017, 2914012900107420008, 29140129, 벽진동, 01, 유지, 742-8답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600220, 2017, 2914012900107430001, 29140129, 벽진동, 01, 유지, 743-1답, 01, 논, 01, 항공영상, 20181130, , , 35616044
05600217, 2017, 2914012900107430002, 29140129, 벽진동, 01, 유지, 743-2답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600219, 2017, 2914012900107430003, 29140129, 벽진동, 01, 유지, 743-3답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600218, 2017, 2914012900107430005, 29140129, 벽진동, 01, 유지, 743-5답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600215, 2017, 2914012900107430006, 29140129, 벽진동, 01, 유지, 743-6답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600216, 2017, 2914012900107430007, 29140129, 벽진동, 01, 유지, 743-7답, 01, 논, 01, 항공영상, 20181130, , , 35616043
05600213, 2017, 2914012900107430008, 29140129, 벽진동, 01, 유지, 743-8답, 01, 논, 01, 항공영상, 20181130, , , 35616043
